Index,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Clade4,Superfamily,Clade5,Family,Subfamily,LowestClade,Genus,Species,Taxon,Institution,Number,Specimen,Cranial_Postcranial,SkeletalRegion,Cranial,Mandibular,Axial,Pectoral,Forelimb,Pelvic,Hindlimb,Accessory,Indet.,Element,Source,Journal,DOI
141,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Dutuitosaurus,ouazzoui,Dutuitosaurus ouazzoui,MNHN,AZA 78,MNHN AZA 78,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Steyer et al. (2004),"Palaeogeography, Palaeoclimatology, Palaeoecology",https://doi.org/10.1016/j.palaeo.2004.01.003
142,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Dutuitosaurus,ouazzoui,Dutuitosaurus ouazzoui,MNHN,AZA 94,MNHN AZA 94,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Sanchez et al. (2010c),Journal of Evolutionary Biology,https://doi.org/10.1111/j.1420-9101.2010.02081.x
143,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Dutuitosaurus,ouazzoui,Dutuitosaurus ouazzoui,MNHN,AZA 95,MNHN AZA 95,Postcranial,Forelimb,0,0,0,0,1,0,0,0,0,humerus,Sanchez et al. (2010c),Journal of Evolutionary Biology,https://doi.org/10.1111/j.1420-9101.2010.02081.x
144,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Metoposaurus,sp.,Metoposaurus sp.,MUZ,PGI OS-220/171,MUZ PGI OS-220/171,Postcranial,Forelimb,0,0,0,0,1,0,0,0,0,humerus,Estefa et al. (2021),eLife,https://doi.org/10.7554/eLife.51581
145,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,Lydekkerinidae,N/A,Lydekkerinidae,Lydekkerina,huxleyi,Lydekkerina huxleyi,NMQR,665,NMQR 665,Postcranial,Mixed postcranial,0,0,1,0,1,0,0,0,1,"radius, ulna; rib; indet.",Canoville & Chinsamy (2015),Anatomical Record,https://doi.org/10.1002/ar.23160
146,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,sp.,Doleserpeton sp.,OMNH,73530b,OMNH 73530b,Postcranial,Axial,0,0,1,0,0,0,0,0,0,pleurocentrum,Danto et al. (2016),PLOS ONE,https://doi.org/10.1371/journal.pone.0152586
147,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,sp.,Doleserpeton sp.,OMNH,73530c,OMNH 73530c,Postcranial,Axial,0,0,1,0,0,0,0,0,0,pleurocentrum,Danto et al. (2017),Journal of Morphology,https://doi.org/10.1002/jmor.20709
148,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,sp.,Doleserpeton sp.,OMNH,73530d,OMNH 73530d,Postcranial,Axial,0,0,1,0,0,0,0,0,0,pleurocentrum,Danto et al. (2016),PLOS ONE,https://doi.org/10.1371/journal.pone.0152586
149,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,sp.,Doleserpeton sp.,OMNH,73530e,OMNH 73530e,Postcranial,Axial,0,0,1,0,0,0,0,0,0,pleurocentrum,Danto et al. (2017),Journal of Morphology,https://doi.org/10.1002/jmor.20709
150,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,sp.,Doleserpeton sp.,OMNH,73530e,OMNH 73530e,Postcranial,Axial,0,0,1,0,0,0,0,0,0,pleurocentrum,Danto et al. (2016),PLOS ONE,https://doi.org/10.1371/journal.pone.0152586
151,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,sp.,Doleserpeton sp.,OMNH,73530f,OMNH 73530f,Postcranial,Axial,0,0,1,0,0,0,0,0,0,pleurocentrum,Danto et al. (2016),PLOS ONE,https://doi.org/10.1371/journal.pone.0152586
152,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Apachesaurus,gregorii,Apachesaurus gregorii,PEFO,16696a,PEFO 16696a,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Gee et al. (2017),PeerJ,https://doi.org/10.7717/peerj.3183
153,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,Mastodonsaurus,sp.,Metoposauridaet indet.,PEFO,16696b,PEFO 16696b,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Gee et al. (2017),PeerJ,https://doi.org/10.7717/peerj.3183
154,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Anaschisma,browni,Anaschisma browni,PEFO,16696c,PEFO 16696c,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Gee et al. (2017),PeerJ,https://doi.org/10.7717/peerj.3183
155,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Apachesaurus,gregorii,Apachesaurus gregorii,PEFO,16759,PEFO 16759,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Gee & Parker (2018),Historical Biology,https://doi.org/10.1080/08912963.2018.1480616
156,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Anaschisma,browni,Anaschisma browni,PEFO,35392a,PEFO 35392a,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Gee & Parker (2017),Journal of Paleontology,https://doi.org/10.1017/jpa.2017.18
157,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Anaschisma,browni,Anaschisma browni,PEFO,35392a,PEFO 35392a,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Gee et al. (2017),PeerJ,https://doi.org/10.7717/peerj.3183
158,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Anaschisma,browni,Anaschisma browni,PEFO,35392b,PEFO 35392b,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Gee et al. (2017),PeerJ,https://doi.org/10.7717/peerj.3183
159,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Anaschisma,browni,Anaschisma browni,PEFO,35392b,PEFO 35392b,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Gee & Parker (2017),Journal of Paleontology,https://doi.org/10.1017/jpa.2017.18
160,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Apachesaurus,gregorii,Apachesaurus gregorii,PEFO,36874a,PEFO 36874a,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Gee et al. (2017),PeerJ,https://doi.org/10.7717/peerj.3183
161,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Anaschisma,browni,Anaschisma browni,PEFO,36874b,PEFO 36874b,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Gee et al. (2017),PeerJ,https://doi.org/10.7717/peerj.3183
162,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Anaschisma,browni,Anaschisma browni,PEFO,38645,PEFO 38645,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Gee et al. (2017),PeerJ,https://doi.org/10.7717/peerj.3183
163,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Anaschisma,browni,Anaschisma browni,PEFO,38726,PEFO 38726,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Gee et al. (2017),PeerJ,https://doi.org/10.7717/peerj.3183
164,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,Mastodonsaurus,sp.,Metoposauridaet indet.,PEFO,40023,PEFO 40023,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Gee & Parker (2018),Historical Biology,https://doi.org/10.1080/08912963.2018.1480616
165,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Apachesaurus,gregorii,Apachesaurus gregorii,PEFO,4826,PEFO 4826,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Gee et al. (2017),PeerJ,https://doi.org/10.7717/peerj.3183
166,Temnospondyli,Rhachitomi,Stereospondylomorpha,,N/A,N/A,N/A,Platyoposauridae,N/A,Platyoposauridae,Platyoposaurus,stuckenbergi,Platyoposaurus stuckenbergi,PIN,164/1,PIN 164/1,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Uliakhin et al. (2021),Paleontological Journal,https://doi.org/10.1134/S0031030121030126
167,Temnospondyli,Rhachitomi,Stereospondylomorpha,,N/A,N/A,N/A,Platyoposauridae,N/A,Platyoposauridae,Platyoposaurus,stuckenbergi,Platyoposaurus stuckenbergi,PIN,2255/3,PIN 2255/3,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Uliakhin et al. (2021),Paleontological Journal,https://doi.org/10.1134/S0031030121030126
168,Temnospondyli,Rhachitomi,N,N,Dvinosauria,Dvinosauroidea,N/A,Dvinosauridae,N/A,Dvinosauridae,Dvinosaurus,campbelli,Dvinosaurus campbelli,PIN,4818/1458,PIN 4818/1458,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Uliakhin et al. (2020),Paleontological Journal,https://doi.org/10.1134/S0031030120060106
169,Temnospondyli,Rhachitomi,N,N,Dvinosauria,Dvinosauroidea,N/A,Dvinosauridae,N/A,Dvinosauridae,Dvinosaurus,campbelli,Dvinosaurus campbelli,PIN,4818/1487,PIN 4818/1487,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Uliakhin et al. (2020),Paleontological Journal,https://doi.org/10.1134/S0031030120060106
170,Temnospondyli,Rhachitomi,N,N,Dvinosauria,Dvinosauroidea,N/A,Dvinosauridae,N/A,Dvinosauridae,Dvinosaurus,campbelli,Dvinosaurus campbelli,PIN,4818/1569,PIN 4818/1569,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Uliakhin et al. (2020),Paleontological Journal,https://doi.org/10.1134/S0031030120060106
171,Temnospondyli,Rhachitomi,Stereospondylomorpha,,N/A,N/A,N/A,Platyoposauridae,N/A,Platyoposauridae,Platyoposaurus,stuckenbergi,Platyoposaurus stuckenbergi,PIN,49/21,PIN 49/21,Postcranial,Axial,0,0,1,0,0,0,0,0,0,intercentrum,Uliakhin et al. (2021),Paleontological Journal,https://doi.org/10.1134/S0031030121030126
172,Temnospondyli,Rhachitomi,Stereospondylomorpha,,N/A,N/A,N/A,Platyoposauridae,N/A,Platyoposauridae,Platyoposaurus,stuckenbergi,Platyoposaurus stuckenbergi,PIN,49/33,PIN 49/33,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Uliakhin et al. (2021),Paleontological Journal,https://doi.org/10.1134/S0031030121030126
173,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Brachyopidae,N/A,Brachyopidae,Xenobrachyops,allos,Xenobrachyops allos,QM,F10119,QM F10119,Cranial,Hemimandibular,0,1,0,0,0,0,0,0,0,dentition,Warner & Turner (2005),Earth and Environmental Science Transactions of The Royal Society of Edinburgh,https://doi.org/10.1017/S0263593300001267
174,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,Rhytidosteidae,N/A,Rhytidosteidae,N/A,N/A,Rhytidosteidae indet.,QM,F14476,QM F14476,Cranial,Cranial,1,0,0,0,0,0,0,0,0,dentition,Warner & Turner (2005),Earth and Environmental Science Transactions of The Royal Society of Edinburgh,https://doi.org/10.1017/S0263593300001267
175,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Chigutisauridae,N/A,Chigutisauridae,Keratobrachyops,australis,Keratobrachyops australis,QM,F14477,QM F14477,Cranial,Cranial,1,0,0,0,0,0,0,0,0,dentition,Warner & Turner (2005),Earth and Environmental Science Transactions of The Royal Society of Edinburgh,https://doi.org/10.1017/S0263593300001267
176,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,Mastodonsaurus,giganteus,Mastodonsaurus giganteus,QM,F37503,QM F37503,Cranial,Cranial,1,0,0,0,0,0,0,0,0,dentition,Warner & Turner (2005),Earth and Environmental Science Transactions of The Royal Society of Edinburgh,https://doi.org/10.1017/S0263593300001267
177,Temnospondyli,Rhachitomi,N,N,Eryopiformes,Eryopoidea,N/A,Eryopidae,Eryopinae,Eryopidae,Eryops,sp.,Eryops sp.,QM,F37505,QM F37505,Cranial,Cranial,1,0,0,0,0,0,0,0,0,dentition,Warner & Turner (2005),Earth and Environmental Science Transactions of The Royal Society of Edinburgh,https://doi.org/10.1017/S0263593300001267
178,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Buettneria,sp.,Buettneria sp.,QM,F37597,QM F37597,Cranial,Cranial,1,0,0,0,0,0,0,0,0,dentition,Warner & Turner (2005),Earth and Environmental Science Transactions of The Royal Society of Edinburgh,https://doi.org/10.1017/S0263593300001267
179,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,N/A,N/A,Stereospondyli,N/A,N/A,Stereospondyli indet.,QM,FL215 F1,QM FL215 F1,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Damiani (2000),Modern Geology,none
180,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,N/A,N/A,Stereospondyli,N/A,N/A,Stereospondyli indet.,QM,FL215 F2,QM FL215 F2,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Damiani (2000),Modern Geology,none
181,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,N/A,N/A,Stereospondyli,N/A,N/A,Stereospondyli indet.,QM,FL215 F3,QM FL215 F3,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Damiani (2000),Modern Geology,none
182,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,N/A,N/A,Stereospondyli,N/A,N/A,Stereospondyli indet.,QM,FL215 F4,QM FL215 F4,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Damiani (2000),Modern Geology,none
183,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,N/A,N/A,Stereospondyli,N/A,N/A,Stereospondyli indet.,QM,FL215 F5,QM FL215 F5,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Damiani (2000),Modern Geology,none
184,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,N/A,N/A,Stereospondyli,N/A,N/A,Stereospondyli indet.,QM,FL78 F1,QM FL78 F1,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Damiani (2000),Modern Geology,none
185,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,N/A,N/A,Stereospondyli,N/A,N/A,Stereospondyli indet.,QM,FL78 F10,QM FL78 F10,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Damiani (2000),Modern Geology,none
186,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,N/A,N/A,Stereospondyli,N/A,N/A,Stereospondyli indet.,QM,FL78 F2,QM FL78 F2,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Damiani (2000),Modern Geology,none
187,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,N/A,N/A,Stereospondyli,N/A,N/A,Stereospondyli indet.,QM,FL78 F3,QM FL78 F3,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Damiani (2000),Modern Geology,none
188,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,N/A,N/A,Stereospondyli,N/A,N/A,Stereospondyli indet.,QM,FL78 F4,QM FL78 F4,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Damiani (2000),Modern Geology,none
189,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,N/A,N/A,Stereospondyli,N/A,N/A,Stereospondyli indet.,QM,FL78 F5,QM FL78 F5,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Damiani (2000),Modern Geology,none
190,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,N/A,N/A,Stereospondyli,N/A,N/A,Stereospondyli indet.,QM,FL78 F6,QM FL78 F6,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Damiani (2000),Modern Geology,none
191,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,N/A,N/A,Stereospondyli,N/A,N/A,Stereospondyli indet.,QM,FL78 F7,QM FL78 F7,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Damiani (2000),Modern Geology,none
192,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,N/A,N/A,Stereospondyli,N/A,N/A,Stereospondyli indet.,QM,FL78 F8,QM FL78 F8,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Damiani (2000),Modern Geology,none
193,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,N/A,N/A,N/A,N/A,Stereospondyli,N/A,N/A,Stereospondyli indet.,QM,FL78 F9,QM FL78 F9,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Damiani (2000),Modern Geology,none
194,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Olsoniformes,Dissorophidae,Cacopinae,Dissorophidae,cf. Cacops,N/A,cf. Cacops,ROM,VP 76837,ROM VP 76837,Cranial,Cranial,1,0,0,0,0,0,0,0,0,skull,Haridy et al. (2019),Biology Letters,https://doi.org/10.1098/rsbl.2019.0514
195,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,N/A,N/A,N/A,Dissorophoidea,N/A,N/A,Dissorophoidea indet.,ROM,VP 76838,ROM VP 76838,Cranial,Cranial,1,0,0,0,0,0,0,0,0,palatal plates,Gee et al. (2017),PeerJ,https://doi.org/10.7717/peerj.3727
196,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79310,ROM VP 79310,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
197,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79311,ROM VP 79311,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
198,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79312,ROM VP 79312,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
199,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79313,ROM VP 79313,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
200,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79314,ROM VP 79314,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
201,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79315,ROM VP 79315,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
202,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79316,ROM VP 79316,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
203,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79317,ROM VP 79317,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
204,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79318,ROM VP 79318,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
205,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79319,ROM VP 79319,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
206,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79320,ROM VP 79320,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
207,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79321,ROM VP 79321,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
208,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79322,ROM VP 79322,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
209,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79323,ROM VP 79323,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
210,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79324,ROM VP 79324,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
211,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79325,ROM VP 79325,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
212,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79326,ROM VP 79326,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
213,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79327,ROM VP 79327,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
214,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79328,ROM VP 79328,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
215,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79329,ROM VP 79329,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
216,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Amphibamidae,N/A,Amphibamidae,Doleserpeton,annectens,Doleserpeton annectens,ROM,VP 79330,ROM VP 79330,Postcranial,Hindlimb,0,0,0,0,0,0,1,0,0,femur,Gee et al. (2020),Ecology & Evolution,https://doi.org/10.1002/ece3.6054
