Index,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Clade4,Superfamily,Clade5,Family,Subfamily,LowestClade,Genus,Species,Taxon,Institution,Number,Specimen,Includes,Status,Geography,Assemblage.Zone,Group,Horizon,Formation,Epoch_lower,Epoch_upper,Site.name,Site.code,References,Notes
4396,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,N/A,N/A,Trematosauroidea,Bukobaja,sp.,Bukobaja sp.,PIN,4188/17,PIN 4188/17,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4397,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,N/A,N/A,Trematosauroidea,Bukobaja,sp.,Bukobaja sp.,PIN,4188/18,PIN 4188/18,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4398,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/19,PIN 4188/19,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4399,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Cyclotosaurinae,Cyclotosauridae,Cyclotosaurus?,sp.,Cyclotosaurus? sp.,PIN,4188/2,PIN 4188/2,partial left tabular,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,Bukobay Formation,Middle Triassic,Middle Triassic,Bukobay V,,"MaryaЕ„ska & Shishkin (1996); Damiani (2001a); Shishkin et al. (2023a, 2023b)",referred to Cyclotosaurus sp. by Ochev (1972) but compared favorably to Tatrasuchus by MaryaЕ„ska & Shishkin
4400,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/20,PIN 4188/20,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4401,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/21,PIN 4188/21,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4402,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/22,PIN 4188/22,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4403,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/23,PIN 4188/23,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4404,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/24,PIN 4188/24,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4405,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/25,PIN 4188/25,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4406,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/26,PIN 4188/26,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4407,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/27,PIN 4188/27,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4408,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/28,PIN 4188/28,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4409,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/29,PIN 4188/29,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4410,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,N/A,N/A,Trematosauroidea,Bukobaja,sp.,Bukobaja sp.,PIN,4188/3,PIN 4188/3,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4411,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/30,PIN 4188/30,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4412,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/31,PIN 4188/31,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4413,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/32,PIN 4188/32,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4414,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/33,PIN 4188/33,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4415,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/34,PIN 4188/34,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4416,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/35,PIN 4188/35,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4417,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/36,PIN 4188/36,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4418,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/37,PIN 4188/37,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4419,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/38,PIN 4188/38,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4420,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/39,PIN 4188/39,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4421,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,N/A,N/A,Trematosauroidea,Bukobaja,sp.,Bukobaja sp.,PIN,4188/4,PIN 4188/4,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4422,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/40,PIN 4188/40,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4423,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/41,PIN 4188/41,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4424,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/42,PIN 4188/42,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4425,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/43,PIN 4188/43,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4426,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/44,PIN 4188/44,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4427,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/45,PIN 4188/45,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4428,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/46,PIN 4188/46,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4429,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/47,PIN 4188/47,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4430,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/48,PIN 4188/48,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4431,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/49,PIN 4188/49,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4432,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,N/A,N/A,Trematosauroidea,Bukobaja,sp.,Bukobaja sp.,PIN,4188/5,PIN 4188/5,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4433,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/50,PIN 4188/50,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4434,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/51,PIN 4188/51,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4435,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/52,PIN 4188/52,left hemimandible,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Damiani (2001a); Shishkin et al. (2023b),
4436,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/53,PIN 4188/53,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4437,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/54,PIN 4188/54,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4438,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/55,PIN 4188/55,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4439,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/56,PIN 4188/56,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4440,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/57,PIN 4188/57,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4441,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/58,PIN 4188/58,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4442,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/59,PIN 4188/59,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4443,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,N/A,N/A,Trematosauroidea,Bukobaja,sp.,Bukobaja sp.,PIN,4188/6,PIN 4188/6,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4444,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/60,PIN 4188/60,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4445,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/61,PIN 4188/61,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4446,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/62,PIN 4188/62,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4447,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/63,PIN 4188/63,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4448,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/64,PIN 4188/64,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4449,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/65,PIN 4188/65,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4450,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/66,PIN 4188/66,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4451,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/67,PIN 4188/67,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4452,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/68,PIN 4188/68,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4453,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/69,PIN 4188/69,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4454,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,N/A,N/A,Trematosauroidea,Bukobaja,sp.,Bukobaja sp.,PIN,4188/7,PIN 4188/7,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4455,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/70,PIN 4188/70,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
4456,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Mastodonsauridae,N/A,Mastodonsauridae,"""Mastodonsaurus""",torvus,"""Mastodonsaurus"" torvus",PIN,4188/71,PIN 4188/71,unspecified,referred,Russia,Mastodonsaurus Fauna,N/A,Bukobay Horizon,unspecified,Lower Triassic,Lower Triassic,Bukobay V,,Shishkin et al. (2023b),
