Index,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Clade4,Superfamily,Clade5,Family,Subfamily,LowestClade,Genus,Species,Taxon,Institution,Number,Specimen,Includes,Status,Geography,Assemblage.Zone,Group,Horizon,Formation,Epoch_lower,Epoch_upper,Site.name,Site.code,References,Notes
5713,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Micropholidae,N/A,Micropholidae,Tersomius,mosesi,Tersomius mosesi,UCMP,202997,UCMP 202997,mandible fragment,referred,USA,N/A,N/A,N/A,Hennessey Formation,Cisuralian,Cisuralian,Norman,,Daly (1994),formerly UCLA VP 2997
5714,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Micropholidae,N/A,Micropholidae,Tersomius,mosesi,Tersomius mosesi,UCMP,202998,UCMP 202998,"neural arches, ribs, partial humerus, partial scapulocoracoid, partial femur",referred,USA,N/A,N/A,N/A,Hennessey Formation,Cisuralian,Cisuralian,Norman,,Daly (1994),formerly UCLA VP 2998
5715,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Micropholidae,N/A,Micropholidae,Tersomius,mosesi,Tersomius mosesi,UCMP,203002,UCMP 203002,partial skull,referred,USA,N/A,N/A,N/A,Hennessey Formation,Cisuralian,Cisuralian,Norman,,Daly (1994),formerly UCLA VP 3002
5716,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Micropholidae,N/A,Micropholidae,Tersomius,mosesi,Tersomius mosesi,UCMP,203003,UCMP 203003,"humerus, partial scapulocoracoid",referred,USA,N/A,N/A,N/A,Hennessey Formation,Cisuralian,Cisuralian,Norman,,Daly (1994),formerly UCLA VP 3003
5717,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Micropholidae,N/A,Micropholidae,Tersomius,mosesi,Tersomius mosesi,UCMP,203004,UCMP 203004,cranial fragment,referred,USA,N/A,N/A,N/A,Hennessey Formation,Cisuralian,Cisuralian,Norman,,Daly (1994),formerly UCLA VP 3004
5718,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Micropholidae,N/A,Micropholidae,Tersomius,mosesi,Tersomius mosesi,UCMP,203005,UCMP 203005,"skull, vertebrae, ribs, partial scapulocoracoid",referred,USA,N/A,N/A,N/A,Hennessey Formation,Cisuralian,Cisuralian,Norman,,Daly (1994),formerly UCLA VP 3005
5719,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Micropholidae,N/A,Micropholidae,Tersomius,mosesi,Tersomius mosesi,UCMP,203006,UCMP 203006,skull,referred,USA,N/A,N/A,N/A,Hennessey Formation,Cisuralian,Cisuralian,Norman,,Daly (1994),formerly UCLA VP 3006
5720,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Micropholidae,N/A,Micropholidae,Tersomius,mosesi,Tersomius mosesi,UCMP,203007,UCMP 203007,skull,referred,USA,N/A,N/A,N/A,Hennessey Formation,Cisuralian,Cisuralian,Norman,,Daly (1994),formerly UCLA VP 3007
5721,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Micropholidae,N/A,Micropholidae,Tersomius,mosesi,Tersomius mosesi,UCMP,203009,UCMP 203009,mandible fragment,referred,USA,N/A,N/A,N/A,Hennessey Formation,Cisuralian,Cisuralian,Norman,,Daly (1994),formerly UCLA VP 3009
5722,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Micropholidae,N/A,Micropholidae,Tersomius,mosesi,Tersomius mosesi,UCMP,203010,UCMP 203010,"cranial fragment(s), mandible fragment(s), partial humerus",referred,USA,N/A,N/A,N/A,Hennessey Formation,Cisuralian,Cisuralian,Norman,,Daly (1994),formerly UCLA VP 3010
5723,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Micropholidae,N/A,Micropholidae,Tersomius,mosesi,Tersomius mosesi,UCMP,203011,UCMP 203011,partial skull,referred,USA,N/A,N/A,N/A,Hennessey Formation,Cisuralian,Cisuralian,Norman,,Daly (1994),formerly UCLA VP 3011
5724,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Micropholidae,N/A,Micropholidae,Tersomius,mosesi,Tersomius mosesi,UCMP,203013,UCMP 203013,mandible fragment(s),referred,USA,N/A,N/A,N/A,Hennessey Formation,Cisuralian,Cisuralian,Norman,,Daly (1994),formerly UCLA VP 3013
5725,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,Micropholidae,N/A,Micropholidae,Tersomius,mosesi,Tersomius mosesi,UCMP,203015,UCMP 203015,mandible fragment(s),referred,USA,N/A,N/A,N/A,Hennessey Formation,Cisuralian,Cisuralian,Norman,,Daly (1994),formerly UCLA VP 3015
5726,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Olsoniformes,Dissorophidae,N/A,Dissorophidae,Nooxobeia,gracilis,Nooxobeia gracilis,UCMP,203066,UCMP 203066,"partial skull, mostly complete postcranial skeleton",holotype,USA,N/A,El Reno Group,N/A,Chickasha Formation,Guadalupian,Guadalupian,50 yards south of type locality of Varanodon agilis,,Olson (1972); Gee et al. (2018),formerly UCLA VP 3066
5727,Temnospondyli,Rhachitomi,N,N,Eryopiformes,Eryopoidea,N/A,Eryopidae,Eryopinae,Eryopidae,Eryops,megacephalus,Eryops megacephalus,UCMP,203332,UCMP 203332,cranial fragments,referred,USA,N/A,Bowie Group,N/A,Archer City Formation,Cisuralian,Cisuralian,Little Bitter Creek,,Witzmann (2009b),
5728,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Amphibamiformes,N/A,N/A,Amphibamiformes,Nanobamus,macrorhinus,Nanobamus macrorhinus,UCMP,203686,UCMP 203686,"complete skull, mandibles",holotype,USA,N/A,N/A,N/A,Clear Fork Formation,Cisuralian,Cisuralian,Archer City bonebed,,Olson (1985); Dilkes (1991); Schoch & Milner (2014); Gee & Reisz (2019),"formerly UCLA VP 3686, erroneously listed as being from the Archer City bonebed by Schoch & Milner (2014)"
5729,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Brachyopidae,N/A,Brachyopidae,Hadrokkosaurus,bradyi,Hadrokkosaurus bradyi,UCMP,25431,UCMP 25431,right vomer,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Holbrook Quarry,UCMP V 3922,Welles & Estes (1969),
5730,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Brachyopidae,N/A,Brachyopidae,Hadrokkosaurus,bradyi,Hadrokkosaurus bradyi,UCMP,25434,UCMP 25434,partial mandible,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Holbrook Quarry,UCMP V 3922,Welles & Estes (1969),
5731,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Brachyopidae,N/A,Brachyopidae,Hadrokkosaurus,bradyi,Hadrokkosaurus bradyi,UCMP,25435,UCMP 25435,left maxilla,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Holbrook Quarry,UCMP V 3922,Welles & Estes (1969),
5732,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Anaschisma,browni,Anaschisma browni,UCMP,26711,UCMP 26711,interclavicle,referred,USA,N/A,N/A,N/A,Chinle Formation,Upper Triassic,Upper Triassic,unspecified,,Witzmann et al. (2010),
5733,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Anaschisma,browni,Anaschisma browni,UCMP,27058,UCMP 27058,clavicle,referred,USA,N/A,N/A,N/A,Chinle Formation,Upper Triassic,Upper Triassic,unspecified,,Witzmann et al. (2010),
5734,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Trematosauria,Trematosauroidea,N/A,Metoposauridae,N/A,Metoposauridae,Anaschisma,browni,Anaschisma browni,UCMP,27103,UCMP 27103,partial skull,referred,USA,N/A,N/A,N/A,Chinle Formation,Upper Triassic,Upper Triassic,unspecified,,Witzmann et al. (2010),
5735,Temnospondyli,Rhachitomi,N,N,N/A,N/A,N/A,Zatracheidae,N/A,Zatracheidae,Zatrachys,serratus,Zatrachys serratus,UCMP,33435,UCMP 33435,"partial skull, left mandible",referred,USA,N/A,Cutler Group,N/A,El Cobre Canyon Formation,Cisuralian,Cisuralian,Welles quarry,UCMP V 3528,Langston (1953); Schoch (1997b),
5736,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Olsoniformes,Dissorophidae,Platyhystricinae,Dissorophidae,Platyhystrix,rugosa,Platyhystrix rugosa,UCMP,33437,UCMP 33437,"vertebrae, ribs",referred,USA,N/A,Cutler Group,N/A,El Cobre Canyon Formation,Cisuralian,Cisuralian,Welles quarry,UCMP V 3528,Langston (1953),
5737,Temnospondyli,N,N,N,N/A,Edopoidea,N/A,Cochleosauridae,N/A,Cochleosauridae,Chenoprosopus,milleri,Chenoprosopus milleri,UCMP,33439,UCMP 33439,"complete skull, mandibles",referred,USA,N/A,Cutler Group,N/A,El Cobre Canyon Formation,Cisuralian,Cisuralian,Welles quarry,UCMP V 3528,Langston (1953),
5738,Temnospondyli,Rhachitomi,N,N,N/A,N/A,N/A,Zatracheidae,N/A,Zatracheidae,Zatrachys,serratus,Zatrachys serratus,UCMP,33440,UCMP 33440,skull,referred,USA,N/A,Cutler Group,N/A,El Cobre Canyon Formation,Cisuralian,Cisuralian,Welles quarry,UCMP V 3528,Langston (1953); Schoch (1997b),
5739,Temnospondyli,Rhachitomi,N,N,N/A,N/A,N/A,Zatracheidae,N/A,Zatracheidae,Zatrachys,serratus,Zatrachys serratus,UCMP,34154,UCMP 34154,partial skull,referred,USA,N/A,Cutler Group,N/A,El Cobre Canyon Formation,Cisuralian,Cisuralian,Welles quarry,UCMP V 3528,Langston (1953); Schoch (1997b),
5740,Temnospondyli,Rhachitomi,N,N,N/A,N/A,N/A,Zatracheidae,N/A,Zatracheidae,Zatrachys,serratus,Zatrachys serratus,UCMP,34156,UCMP 34156,"complete skull, mandibles, presacral vertebrae, ribs",referred,USA,N/A,Cutler Group,N/A,El Cobre Canyon Formation,Cisuralian,Cisuralian,Welles quarry,UCMP V 3528,Langston (1953); Schoch (1997b),
5741,Temnospondyli,Rhachitomi,N,N,N/A,N/A,N/A,Zatracheidae,N/A,Zatracheidae,Zatrachys,serratus,Zatrachys serratus,UCMP,34157,UCMP 34157,skull,referred,USA,N/A,Cutler Group,N/A,El Cobre Canyon Formation,Cisuralian,Cisuralian,Welles quarry,UCMP V 3528,Langston (1953); Schoch (1997b),
5742,Temnospondyli,Rhachitomi,N,N,N/A,N/A,N/A,Zatracheidae,N/A,Zatracheidae,Zatrachys,serratus,Zatrachys serratus,UCMP,34158,UCMP 34158,partial skull,referred,USA,N/A,Cutler Group,N/A,El Cobre Canyon Formation,Cisuralian,Cisuralian,Welles quarry,UCMP V 3528,Langston (1953); Schoch (1997b),
5743,Temnospondyli,Rhachitomi,N,N,N/A,N/A,N/A,Zatracheidae,N/A,Zatracheidae,Zatrachys,serratus,Zatrachys serratus,UCMP,34159,UCMP 34159,right mandible,referred,USA,N/A,Cutler Group,N/A,El Cobre Canyon Formation,Cisuralian,Cisuralian,Welles quarry,UCMP V 3528,Langston (1953); Schoch (1997b),
5744,Temnospondyli,Rhachitomi,N,N,N/A,N/A,N/A,Zatracheidae,N/A,Zatracheidae,Zatrachys,serratus,Zatrachys serratus,UCMP,34160,UCMP 34160,"partial skull, partial mandible",referred,USA,N/A,Cutler Group,N/A,El Cobre Canyon Formation,Cisuralian,Cisuralian,Welles quarry,UCMP V 3528,Langston (1953); Schoch (1997b),
5745,Temnospondyli,Rhachitomi,N,N,N/A,N/A,N/A,Zatracheidae,N/A,Zatracheidae,Zatrachys,serratus,Zatrachys serratus,UCMP,34161,UCMP 34161,partial skull,referred,USA,N/A,Cutler Group,N/A,El Cobre Canyon Formation,Cisuralian,Cisuralian,Welles quarry,UCMP V 3528,Langston (1953); Schoch (1997b),
5746,Temnospondyli,Rhachitomi,N,N,N/A,N/A,N/A,Zatracheidae,N/A,Zatracheidae,Zatrachys,serratus,Zatrachys serratus,UCMP,34163,UCMP 34163,partial skull,referred,USA,N/A,Cutler Group,N/A,El Cobre Canyon Formation,Cisuralian,Cisuralian,Welles quarry,UCMP V 3528,Langston (1953); Schoch (1997b),
5747,Temnospondyli,Rhachitomi,N,N,N/A,N/A,N/A,Zatracheidae,N/A,Zatracheidae,Zatrachys,serratus,Zatrachys serratus,UCMP,34165,UCMP 34165,"skull, mandible",referred,USA,N/A,Cutler Group,N/A,El Cobre Canyon Formation,Cisuralian,Cisuralian,Welles quarry,UCMP V 3528,Langston (1953); Schoch (1997b),
5748,Temnospondyli,Rhachitomi,N,N,N/A,N/A,N/A,Zatracheidae,N/A,Zatracheidae,Zatrachys,serratus,Zatrachys serratus,UCMP,34167,UCMP 34167,"skull, mandibles, presacral vertebrae, ribs",referred,USA,N/A,Cutler Group,N/A,El Cobre Canyon Formation,Cisuralian,Cisuralian,Welles quarry,UCMP V 3528,Langston (1953); Schoch (1997b),
5749,Temnospondyli,N,N,N,N/A,Edopoidea,N/A,Cochleosauridae,N/A,Cochleosauridae,Chenoprosopus,milleri,Chenoprosopus milleri,UCMP,34168,UCMP 34168,partial mandibles,referred,USA,N/A,Cutler Group,N/A,El Cobre Canyon Formation,Cisuralian,Cisuralian,Welles quarry,UCMP V 3528,Langston (1953),
5750,Temnospondyli,Rhachitomi,N,N,N/A,N/A,N/A,Zatracheidae,N/A,Zatracheidae,Zatrachys,serratus,Zatrachys serratus,UCMP,34169,UCMP 34169,"skull, mandible ",referred,USA,N/A,Cutler Group,N/A,El Cobre Canyon Formation,Cisuralian,Cisuralian,Welles quarry,UCMP V 3528,Langston (1953); Schoch (1997b),
5751,Temnospondyli,Rhachitomi,N,N,N/A,N/A,N/A,Zatracheidae,N/A,Zatracheidae,Zatrachys,serratus,Zatrachys serratus,UCMP,34170,UCMP 34170,"skull, mandible ",referred,USA,N/A,Cutler Group,N/A,El Cobre Canyon Formation,Cisuralian,Cisuralian,Welles quarry,UCMP V 3528,Langston (1953); Schoch (1997b),
5752,Temnospondyli,Rhachitomi,N,N,N/A,N/A,N/A,Zatracheidae,N/A,Zatracheidae,Zatrachys,serratus,Zatrachys serratus,UCMP,34172,UCMP 34172,partial skull,referred,USA,N/A,Cutler Group,N/A,El Cobre Canyon Formation,Cisuralian,Cisuralian,Welles quarry,UCMP V 3528,Langston (1953); Schoch (1997b),
5753,Temnospondyli,N,N,N,N/A,Edopoidea,N/A,Cochleosauridae,N/A,Cochleosauridae,Chenoprosopus,milleri,Chenoprosopus milleri,UCMP,34174,UCMP 34174,partial skull,referred,USA,N/A,Cutler Group,N/A,El Cobre Canyon Formation,Cisuralian,Cisuralian,Welles quarry,UCMP V 3528,Langston (1953),
5754,Temnospondyli,Rhachitomi,N,N,N/A,N/A,N/A,Zatracheidae,N/A,Zatracheidae,Zatrachys,serratus,Zatrachys serratus,UCMP,34178,UCMP 34178,skull,referred,USA,N/A,Cutler Group,N/A,El Cobre Canyon Formation,Cisuralian,Cisuralian,Welles quarry,UCMP V 3528,Langston (1953); Schoch (1997b),
5755,Temnospondyli,Rhachitomi,N,N,N/A,N/A,N/A,Zatracheidae,N/A,Zatracheidae,Zatrachys,serratus,Zatrachys serratus,UCMP,34179,UCMP 34179,left mandible,referred,USA,N/A,Cutler Group,N/A,El Cobre Canyon Formation,Cisuralian,Cisuralian,Welles quarry,UCMP V 3528,Langston (1953); Schoch (1997b),
5756,Temnospondyli,Rhachitomi,N,N,N/A,N/A,N/A,Zatracheidae,N/A,Zatracheidae,Zatrachys,serratus,Zatrachys serratus,UCMP,34180,UCMP 34180,skull,referred,USA,N/A,Cutler Group,N/A,El Cobre Canyon Formation,Cisuralian,Cisuralian,Welles quarry,UCMP V 3528,Langston (1953); Schoch (1997b),
5757,Temnospondyli,Rhachitomi,N,N,N/A,Dissorophoidea,Olsoniformes,Dissorophidae,Platyhystricinae,Dissorophidae,Platyhystrix,rugosa,Platyhystrix rugosa,UCMP,34225,UCMP 34225,"neural spines, ribs",referred,USA,N/A,Cutler Group,N/A,El Cobre Canyon Formation,Cisuralian,Cisuralian,Quarry Butte,UCMP V 3529,Langston (1953),
5758,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,,,Capitosauroidea,Wellesaurus,peabodyi,Wellesaurus peabodyi,UCMP,34527,UCMP 34527,partial/complete skull (unspecified),referred,USA,N/A,N/A,N/A,Moenkopi Formation,Lower Triassic,Lower Triassic,Meteor Crater Quarry,UCMP V 3835,Welles & Cosgriff (1965),
5759,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,,,Capitosauroidea,Wellesaurus,peabodyi,Wellesaurus peabodyi,UCMP,34578,UCMP 34578,partial/complete skull (unspecified),referred,USA,N/A,N/A,N/A,Moenkopi Formation,Lower Triassic,Lower Triassic,Meteor Crater Quarry,UCMP V 3835,Welles & Cosgriff (1965),
5760,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,,,Capitosauroidea,Wellesaurus,peabodyi,Wellesaurus peabodyi,UCMP,34579,UCMP 34579,partial/complete skull (unspecified),referred,USA,N/A,N/A,N/A,Moenkopi Formation,Lower Triassic,Lower Triassic,Meteor Crater Quarry,UCMP V 3835,Welles & Cosgriff (1965),
5761,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,,,Capitosauroidea,Wellesaurus,peabodyi,Wellesaurus peabodyi,UCMP,34582,UCMP 34582,partial/complete skull (unspecified),referred,USA,N/A,N/A,N/A,Moenkopi Formation,Lower Triassic,Lower Triassic,Meteor Crater Quarry,UCMP V 3835,Welles & Cosgriff (1965),
5762,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,,,Capitosauroidea,Wellesaurus,peabodyi,Wellesaurus peabodyi,UCMP,34583,UCMP 34583,partial/complete skull (unspecified),referred,USA,N/A,N/A,N/A,Moenkopi Formation,Lower Triassic,Lower Triassic,Meteor Crater Quarry,UCMP V 3835,Welles & Cosgriff (1965),
5763,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,,,Capitosauroidea,Wellesaurus,peabodyi,Wellesaurus peabodyi,UCMP,34585,UCMP 34585,partial/complete skull (unspecified),referred,USA,N/A,N/A,N/A,Moenkopi Formation,Lower Triassic,Lower Triassic,Meteor Crater Quarry,UCMP V 3835,Welles & Cosgriff (1965),
5764,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,,,Capitosauroidea,Wellesaurus,peabodyi,Wellesaurus peabodyi,UCMP,34586,UCMP 34586,partial/complete skull (unspecified),referred,USA,N/A,N/A,N/A,Moenkopi Formation,Lower Triassic,Lower Triassic,Meteor Crater Quarry,UCMP V 3835,Welles & Cosgriff (1965),
5765,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,,,Capitosauroidea,Wellesaurus,peabodyi,Wellesaurus peabodyi,UCMP,34591,UCMP 34591,phalanx,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Lower Triassic,Lower Triassic,Meteor Crater Quarry,UCMP V 3835,Welles & Cosgriff (1965),
5766,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,,,Capitosauroidea,Wellesaurus,peabodyi,Wellesaurus peabodyi,UCMP,34592,UCMP 34592,partial/complete skull (unspecified),referred,USA,N/A,N/A,N/A,Moenkopi Formation,Lower Triassic,Lower Triassic,Meteor Crater Quarry,UCMP V 3835,Welles & Cosgriff (1965),
5767,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,,,Capitosauroidea,Wellesaurus,peabodyi,Wellesaurus peabodyi,UCMP,35007,UCMP 35007,partial/complete skull (unspecified),referred,USA,N/A,N/A,N/A,Moenkopi Formation,Lower Triassic,Lower Triassic,Meteor Crater Quarry,UCMP V 3835,Welles & Cosgriff (1965),
5768,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,,,Capitosauroidea,Wellesaurus,peabodyi,Wellesaurus peabodyi,UCMP,35444,UCMP 35444,partial/complete skull (unspecified),referred,USA,N/A,N/A,N/A,Moenkopi Formation,Lower Triassic,Lower Triassic,Meteor Crater Quarry,UCMP V 3835,Welles & Cosgriff (1965),
5769,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,,,Capitosauroidea,Wellesaurus,peabodyi,Wellesaurus peabodyi,UCMP,36032,UCMP 36032,partial/complete skull (unspecified),referred,USA,N/A,N/A,N/A,Moenkopi Formation,Lower Triassic,Lower Triassic,Meteor Crater Quarry,UCMP V 3835,Welles & Cosgriff (1965),
5770,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,,,Capitosauroidea,Wellesaurus,peabodyi,Wellesaurus peabodyi,UCMP,36033,UCMP 36033,partial/complete skull (unspecified),referred,USA,N/A,N/A,N/A,Moenkopi Formation,Lower Triassic,Lower Triassic,Meteor Crater Quarry,UCMP V 3835,Welles & Cosgriff (1965),
5771,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,,,Capitosauroidea,Wellesaurus,peabodyi,Wellesaurus peabodyi,UCMP,36034,UCMP 36034,hemimandible,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Lower Triassic,Lower Triassic,Meteor Crater Quarry,UCMP V 3835,Welles & Cosgriff (1965),
5772,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,,,Capitosauroidea,Wellesaurus,peabodyi,Wellesaurus peabodyi,UCMP,36040,UCMP 36040,partial/complete skull (unspecified),referred,USA,N/A,N/A,N/A,Moenkopi Formation,Lower Triassic,Lower Triassic,Meteor Crater Quarry,UCMP V 3835,Welles & Cosgriff (1965); Witzmann (2013),
5773,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,,,Capitosauroidea,Wellesaurus,peabodyi,Wellesaurus peabodyi,UCMP,36058,UCMP 36058,nearly complete skull,holotype,USA,N/A,N/A,N/A,Moenkopi Formation,Lower Triassic,Lower Triassic,Meteor Crater Quarry,UCMP V 3835,Welles & Cosgriff (1965),
5774,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,,,Capitosauroidea,Wellesaurus,peabodyi,Wellesaurus peabodyi,UCMP,36076,UCMP 36076,partial/complete skull (unspecified),referred,USA,N/A,N/A,N/A,Moenkopi Formation,Lower Triassic,Lower Triassic,Meteor Crater Quarry,UCMP V 3835,Welles & Cosgriff (1965),"Schoch & Milner (2000) listed this as a counterpart of the holotype of Stanocephalosaurus birdi, but the two specimens are not from the same locality, and a different UCMP specimen was referred to S. birdi."
5775,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,sp.,Eocyclotosaurus sp.,UCMP,36188,UCMP 36188,cranial fragment,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Holbrook Quarry,UCMP V 3922,Damiani (2001a),holotype of 'Cyclotosaurus randalli'
5776,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,Capitosauria,Capitosauroidea,N/A,Cyclotosauridae,Heylerosaurinae,Cyclotosauridae,Eocyclotosaurus,sp.,Eocyclotosaurus sp.,UCMP,36189,UCMP 36189,cranial fragment,referred,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Holbrook quarry,UCMP V 3922,Damiani (2001a),holotype of 'Moenkopisaurus randalli'
5777,Temnospondyli,Rhachitomi,Stereospondylomorpha,Stereospondyli,N/A,Brachyopoidea,N/A,Brachyopidae,N/A,Brachyopidae,Hadrokkosaurus,bradyi,Hadrokkosaurus bradyi,UCMP,36199,UCMP 36199,right mandible,holotype,USA,N/A,N/A,N/A,Moenkopi Formation,Middle Triassic,Middle Triassic,Holbrook Quarry,UCMP V 3922,Welles & Estes (1969); Jupp & Warren (1986); Warren & Marsicano (2000); So & Mann (2024),
